Llano||1186639||1566||-9867.503789999999||-3075.9345199999993
Lockhart||837647||1623||-9766.99996||-2988.49441
Log Cabin||819665||1746||-9602.19132||-3222.23716
Lometa||865497||1116||-9839.33692||-3121.7111800000002
Lone Oak||39287||794||-9594.02451||-3299.678460000001
Lone Star||61476||68||-9470.715059999999||-3294.40186
Longview||178302||815||-9474.04891||-3250.0703700000004
Lorena||829594||1262||-9721.55596||-3138.65592
Lorenzo||942987||1501||-10153.51611||-3367.06408
Los Fresnos||126579||717||-9747.63733||-2607.17438
Los Ybanez||1881663||2621||-10191.73774||-3271.89902
Lott||539756||1468||-9703.66591||-3120.3512
Lovelady||155239||1019||-9544.54992||-3112.68496
Lowry Crossing||937391||1334||-9654.721130000002||-3315.4839199999997
Lubbock||1968059||2276||-10185.51665||-3357.7863100000004
Lucas||970630||973||-9657.66577||-3308.42854
Lueders||470410||1010||-9961.89758||-3280.1504299999997
Lufkin||1694677||1960||-9472.9097||-3133.82406
Luling||1828414||2668||-9764.7498||-2968.050659999999
Lumberton||1171634||2160||-9419.96286||-3026.57655
Lyford||1831880||2020||-9778.971759999999||-2641.22916
Lytle||43689||846||-9879.64137||-2923.3294
Madisonville||1972973||2181||-9591.16188||-3094.99111
Magnolia||1559797||2303||-9575.078150000001||-3020.93794
Malakoff||1027953||1606||-9601.24678||-3216.95965
Manor||1345797||2170||-9755.69456||-3034.07629
Mansfield||412320||550||-9714.16768||-3256.31924
Manvel||761472||796||-9535.7994||-2946.2736499999996
Marble Falls||455447||1426||-9827.28003||-3057.8244600000003
Marfa||1521636||2396||-10402.0623||-3030.94622
Marion||1606921||2260||-9814.02865||-2957.13402
Marlin||61434||752||-9689.80439||-3130.6287399999997
Marquez||793731||1675||-9625.35765||-3123.93469
Marshall||1343297||1459||-9436.741839999999||-3254.4871399999997
Mart||1878719||2476||-9683.36015||-3154.23911
Martindale||997222||1363||-9784.08364||-2984.5499400000003
Mason||1871373||2865||-9923.061099999999||-3074.87884
Mathis||784885||800||-9782.805429999999||-2809.44558
Maud||1474892||2204||-9434.269639999999||-3333.2901399999996
Maypearl||1119082||1678||-9701.49292||-3231.14105
McAllen||23307||901||-9823.00124||-2620.34071
McCamey||858481||907||-10222.22058||-3113.22516
McGregor||1918965||2122||-9740.91792||-3144.40557
McKinney||1326090||1738||-9663.978219999999||-3319.7246499999997
McLendon-Chisholm||1834030||1841||-9638.05389||-3284.23475
Meadowlakes||1343654||2190||-9829.64118||-3056.24118
Meadows Place||1457726||2233||-9558.80005||-2965.13439
Melissa||232237||537||-9657.276689999999||-3328.59472
Memphis||281084||596||-10053.40144||-3472.47758
Menard||214064||537||-9978.64587||-3091.767359999999
Mercedes||608422||1382||-9791.36112||-2614.97977
Meridian||1253479||1657||-9765.66894||-3192.320849999999
Mertzon||1692425||1828||-10081.73263||-3126.18316
Mesquite||614793||755||-9659.91593||-3276.6795500000007
Mexia||818508||1150||-9648.220299999999||-3167.98895
Miami||566974||687||-10063.81933||-3569.14327
Midland||798622||1274||-10207.79146||-3199.73456
Midlothian||1313550||2134||-9699.444889999999||-3248.2360999999996
Midway||1284868||1620||-9575.050329999998||-3102.60203
Milano||193630||972||-9686.331400000001||-3071.04729
Miles||1197308||1306||-10018.23084||-3159.73798
Mineola||1951081||2241||-9548.82896||-3266.3188400000004
Mineral Wells||216836||791||-9811.28223||-3280.84605
Mingus||1132775||2055||-9842.22732||-3253.7908
Mission||519785||1323||-9832.52932||-2621.59066
Missouri City||1000527||1920||-9553.77215||-2961.85669
Mobeetie||1368956||2284||-10043.91017||-3551.1357199999998
Mobile City||1172212||1333||-9641.10959||-3292.26225
Monahans||726153||1404||-10289.26536||-3159.42991
Mont Belvieu||588787||1074||-9489.075799999999||-2984.77222
Montgomery||857583||1727||-9569.633549999999||-3038.82613
Moody||282641||802||-9736.13977||-3130.82273
Moore Station||1792649||1815||-9556.69032||-3218.1821
Moran||370986||930||-9916.59072||-3254.7624499999997
Morgan||1737704||2520||-9760.83551||-3201.8762199999996
Morgan's Point||1724514||2214||-9498.992760000001||-2967.93945
Morgan's Point Resort||616087||771||-9746.3555||-3114.83719
Morton||696421||1296||-10275.93763||-3372.5097400000004
Mount Calm||630903||1249||-9687.91613||-3175.62739
Mount Enterprise||1758084||2590||-9468.104389999999||-3191.79473
Mt. Pleasant||1709247||1736||-9496.8269||-3315.67863
Mountain City||1714622||2302||-9788.69497||-3003.7158999999997
Muenster||557050||1453||-9737.64089||-3365.1773599999997
Muleshoe||56335||957||-10272.38263||-3422.64676
Munday||1135896||1201||-9962.28637||-3344.92628
Murchison||1359187||2083||-9574.968579999999||-3227.84819
Murphy||1126299||1437||-9661.30486||-3301.5120500000003
Mustang Ridge||1083866||2005||-9769.11124||-3005.68828
Nacogdoches||1132539||1570||-9465.54874||-3160.3512899999996
Naples||1716963||1960||-9468.02055||-3320.31774
Nash||1372100||2179||-9413.0747||-3344.23462
Nassau Bay||1030730||1093||-9509.10413||-2954.4675300000004
Natalia||1114810||1242||-9886.25269||-2918.9683999999997
Navasota||1605564||1743||-9608.77349||-3038.7984500000002
Nazareth||90658||878||-10210.268820000001||-3454.42338
Nederland||1402884||2197||-9399.23965||-2997.43803
Needville||1635950||1646||-9583.77297||-2939.94101
Neiderwald||1823882||2195||-9772.805729999998||-3000.9384
Nevada||1796992||2199||-9637.38721||-3304.23409
Newark||813912||1362||-9748.44657||-3300.12356
New Berlin||1674814||2340||-9810.11187||-2946.412189999999
New Boston||1970974||2251||-9441.547869999999||-3345.98415
New Braunfels||480276||718||-9812.44531||-2970.30024
Newcastle||415709||597||-9873.8673||-3319.40005
New Chapel Hill||1341574||2134||-9517.30025||-3230.5151600000004
New Fairview||1343551||1644||-9744.63899||-3309.917
New Home||611893||760||-10191.21076||-3332.64779
New London||978320||1815||-9494.049490000001||-3223.87667
New Summerfield||275950||743||-9509.38322||-3198.07226
Newton||826958||1254||-9375.74008||-3084.8533700000003
New Waverly||1223169||1942||-9548.327599999999||-3053.77007
Nixon||89983||501||-9776.44429||-2926.7464
Nocona||482490||1386||-9772.58626||-3378.67684
Nolanville||95920||991||-9760.55693||-3107.87888
Nome||543072||848||-9442.43572||-3003.5769999999998
Noonday||776368||1535||-9540.665719999999||-3223.5636200000004
Nordheim||1662369||1707||-9760.97188||-2892.10896
North Cleveland||133696||619||-9509.620130000001||-3035.89116
North Richland Hills||211644||600||-9722.89029||-3283.42952
Novice||222411||939||-9962.368620000001||-3198.95873
Oak Leaf||1271408||1380||-9685.47217||-3252.04155
Oak Point||1895890||2331||-9699.167399999998||-3319.01194
Oak Ridge North||1741437||2284||-9544.438339999999||-3016.02158
O'Brien||828673||1745||-9984.370359999999||-3338.00959
Odem||1956383||2914||-9758.22172||-2795.05741
Odessa||1476178||2349||-10236.764309999999||-3184.56816
O'Donnell||603333||1258||-10183.26541||-3296.3708500000002
Oglesby||585917||1299||-9750.72379||-3141.850029999999
Old River-Winfree||1770486||1851||-9483.270069999999||-2986.82764
Olmos Park||1164162||1399||-9848.75172||-2947.88422
Olney||1191073||1610||-9875.28394||-3337.0663
Olton||1141708||1977||-10213.46258||-3418.34142
Omaha||385655||466||-9474.409639999998||-3318.0677000000005
Onalaska||330744||435||-9511.632609999999||-3080.5746
Orange||1613272||2384||-9373.655490000001||-3009.2987900000003
Orange Grove||1740515||2194||-9793.69447||-2795.6684299999997
Orchard||421185||653||-9596.967779999999||-2960.412689999999
Ore City||1797591||2109||-9472.07634||-3280.0135400000004
Overton||1603691||1894||-9497.85515||-3227.4598300000002
Ovilla||1229539||1583||-9688.63898||-3252.6526400000002
Oyster Creek||1504011||1665||-9533.18823||-2900.30239
Palacios||1046164||1134||-9621.7467||-2870.80461
Palestine||1027083||2003||-9563.07891||-3176.21153
Palmhurst||819556||1469||-9831.80711||-2625.84053
Palm Valley||1021292||1779||-9775.41602||-2620.1741500000003
Palmview||1336125||2261||-9837.08503||-2623.3406
Pampa||495492||911||-10095.98709||-3553.61559
Panorama Village||725178||1458||-9549.35526||-3038.10404
Paradise||1204842||1284||-9768.725209999999||-3315.0117999999998
Paris||1112907||1663||-9555.5513||-3366.0938899999996
Parker||713658||1505||-9662.19376||-3305.53975
Pasadena||1499993||1628||-9520.91006||-2969.1062500000003
Pattison||1056013||1245||-9599.49564||-2982.522969999999
Patton Village||1083777||1182||-9517.31446||-3019.47464
Pearland||715807||1347||-9528.60474||-2956.3566600000004
Pearsall||876788||1606||-9909.5033||-2889.2193899999997
Pecan Gap||751467||1658||-9584.66311||-3343.70521
Pecan Hill||917287||1669||-9678.582989999999||-3248.65278
Pecos||990684||1798||-10349.32293||-3142.29124
Pelican Bay||652081||1580||-9751.83556||-3292.0959199999998
Penitas||1083265||1712||-9844.474119999999||-2623.06281
Perryton||801295||840||-10080.26505||-3640.0031299999987
Petersburg||419176||1175||-10159.73877||-3386.95249
Petrolia||307721||756||-9823.22669||-3401.31515
Petronila||1946806||2731||-9763.58282||-2767.1974999999998
Pflugerville||714250||716||-9762.000429999998||-3043.93696
Pharr||1742841||2721||-9818.362159999999||-2619.47962
Pilot Point||872872||1531||-9696.05608||-3339.6503000000002
Pine Forest||639204||1621||-9403.43441||-3018.13215
Pinehurst||1950984||2251||-9568.20191||-3017.02373
Pineland||17531||496||-9397.43556||-3124.79659
Piney Point Village||1590566||2569||-9551.71646||-2975.9951
Pittsburg||756778||1243||-9496.576879999999||-3299.54021
Plainview||132453||361||-10170.68417||-3418.47936
Plano||709843||714||-9669.88856||-3301.9843100000003
Pleasanton||1731545||2381||-9847.86269||-2896.7194
Plum Grove||400614||985||-9509.49311||-3021.46577
Point||1626522||2160||-9587.13542||-3293.15089
Point Blank||1173396||1582||-9521.36187||-3074.82913
Point Comfort||1290525||1431||-9656.02537||-2867.97169
Port Aransas||779285||1118||-9706.109939999998||-2783.39158
Port Arthur||1488977||2034||-9393.9947||-2988.4950400000002
Port Isabel||1765271||1907||-9720.85844||-2607.34119
Port Lavaca||1137392||1521||-9662.608919999999||-2861.49968
Port Neches||24938||736||-9395.85067||-2999.13244
Portland||1489062||1827||-9732.38805||-2787.72463
Post||1004152||1843||-10137.81941||-3319.0928300000005
Poteet||1876530||2482||-9856.80739||-2904.05241
Poyner||856061||1196||-9559.82922||-3207.43261
Prairie View||1938447||2106||-9598.77339||-3009.32737
Premont||385786||1025||-9812.361509999999||-2736.05947
Presidio||1794157||1867||-10437.21465||-2956.0738300000003
Princeton||1678384||2330||-9649.80424||-3318.01161
Progreso||1157007||1962||-9795.72242||-2609.22991
Progreso Lakes||18339||221||-9795.8891||-2607.1744200000003
Quanah||1746718||2197||-9974.03718||-3429.7855
Queen City||736124||770||-9415.018700000002||-3314.87411
Quinlan||796424||1301||-9613.55295||-3291.03998
Quitaque||290805||663||-10105.70931||-3436.61771
Quitman||1086375||1234||-9545.10641||-3279.59605
Quemado||844920||1586||-10062.39711||-2894.802289999999
Ralls||457507||1433||-10138.44226||-3367.8730199999995
Ranger||1091182||1850||-9867.894769999999||-3246.98522
Rankin||1674768||2247||-10193.790850000001||-3122.2647699999998
Ravenna||226840||1191||-9624.16484||-3367.28814
Raymondville||1205529||1902||-9778.3051||-2648.14565
Red Lick||1800651||2762||-9416.9444||-3347.2499999999995
Red Oak||1698374||2548||-9681.529999999999||-3253.3210099999997
Redwater||1005552||1941||-9425.43607||-3335.81802
Reklaw||853096||1652||-9498.77175||-3186.26716
Reno (Lamar County)||1794227||2619||-9546.24548||-3366.31622
Reno (Parker County)||1646896||1888||-9757.724619999999||-3294.42916
Rhome||1897857||2630||-9747.196619999999||-3305.3456300000003
Rice||1794704||2158||-9649.85966||-3224.37586
Richardson||953906||1163||-9672.98519||-3294.83335
Richland Hills||8711||639||-9722.806949999998||-3281.59623
Richmond||308075||1057||-9576.078319999999||-2958.21811
Richwood||1054933||1566||-9540.99403||-2905.6078899999998
Riesel||1418402||1444||-9692.332569999999||-3147.48925
Rio Bravo||150998||735||-9948.00415||-2736.41887
Rio Grande City||175826||988||-9882.03046||-2637.97874
Rio Hondo||738574||1084||-9758.19319||-2623.5351600000004
Rio Vista||1193273||2170||-9737.44605||-3223.34808
River Oaks||634166||1603||-9739.4463||-3277.70737
Riverside||1192010||1457||-9540.355230000001||-3085.29664
Roanoke||1893869||2587||-9722.58483||-3300.40126
Robert Lee||933117||1819||-10048.48211||-3189.23657
Robinson||1586072||2542||-9711.47225||-3146.76687
Robstown||1898480||2788||-9766.88843||-2779.03032
Roby||19685||121||-10037.76067||-3274.4831400000003
Rockdale||532696||1314||-9700.137439999999||-3065.54759
Rockport||204990||785||-9705.44341||-2802.05733
Rockwall||1303107||2160||-9645.970889999999||-3293.1233600000014
Rollingwood||191880||786||-9779.11175||-3027.68742
Roma||1188134||1714||-9900.5556||-2640.6111
Ropesville||1506800||2136||-10215.43406||-3341.34229
Roscoe||868450||1096||-10053.87183||-3244.5951999999997
Rose City||941272||979||-9405.18443||-3010.27119
Rose Hill Acres||1310117||1639||-9419.49057||-3019.82667
Rosebud||348670||786||-9697.85993||-3107.29608
Rosenberg||880118||1702||-9580.85623||-2955.71825
Ross||1442144||2417||-9711.916949999999||-3171.84962
Rotan||1773197||2038||-10046.56648||-3285.20496
Round Rock||659668||796||-9767.889599999999||-3050.82551
Rowlett||558060||1124||-9656.387999999999||-3290.29017
Roxton||1782963||2416||-9572.57949||-3354.62168
Royse City||1968778||2606||-9633.24817||-3297.51204
Runaway Bay||143792||775||-9787.83696||-3316.78941
Rusk||34533||234||-9515.02214||-3179.60064
Sabinal||1966193||1969||-9946.64354||-2931.7457600000002
Sachse||1648135||2338||-9659.52703||-3297.6232699999996
Sadler||1058297||1555||-9684.833460000002||-3368.26063
Saginaw||1485543||1811||-9736.39068||-3286.01275
Saint Jo||275421||740||-9752.252449999998||-3369.48279
San Angelo||617592||1293||-10043.70375||-3146.37723
San Antonio||342744||1045||-9849.362819999998||-2942.41219
San Augustine||1171409||2085||-9410.60282||-3152.99029
San Benito||1078190||1816||-9763.110059999999||-2613.2576
San Diego||695929||1185||-9823.88953||-2776.39145
San Elizario||1711874||2567||-10627.27573||-3158.51146
San Juan||793132||1782||-9815.528719999998||-2618.92409
San Marcos||1551870||2329||-9794.13941||-2988.32749
San Patricio||1387149||1827||-9777.194190000002||-2795.4461899999997
San Perlita||1576773||2503||-9763.97111||-2650.11785
Sandy Point||1304433||1917||-9548.105319999999||-2938.5517
Sanger||1850853||2699||-9717.39027||-3336.31705
Sansom Park||431079||458||-9740.307439999999||-3280.5961900000007
Santa Clara||595615||1028||-9816.6667||-2958.4167
Santa Fe||1501596||1872||-9510.57625||-2937.8012900000003
Savoy||1311920||1426||-9636.66506||-3359.92726
Schertz||963821||1440||-9826.9734||-2955.2173700000003
Schulenburg||894757||1789||-9690.30365||-2968.1900299999998
Scotland||1203972||1958||-9847.06085||-3366.01031
Scottsville||503738||1346||-9423.82471||-3254.04281
Seabrook||1343317||2095||-9502.54839||-2956.4118399999993
Seadrift||1781927||2331||-9671.35933||-2841.52807
Seagoville||109953||1022||-9653.832279999999||-3263.9577600000002
Seagraves||1848815||2171||-10256.4915||-3294.4265100000002
Sealy||1293019||1514||-9615.71833||-2978.07878
Seguin||1621231||2612||-9796.47269||-2956.88411
Selma||1196375||1717||-9830.58463||-2958.43948
Seminole||317912||1281||-10264.49101||-3271.89926
Seven Oaks||67334||149||-9486.71545||-3085.21374
Seven Points||1754679||2606||-9621.30315||-3232.04226
Seymour||1784433||2711||-9926.03531||-3359.42608
Shallowater||1315730||1667||-10199.82275||-3368.897280000001
Shamrock||571581||1230||-10024.90075||-3521.42167
Shavano Park||1871352||2700||-9855.25194||-2958.49496
Shenandoah||1724472||2493||-9545.577259999998||-3018.02151
Shepherd||601905||1573||-9499.66005||-3049.79813
Sherman||1670674||1851||-9660.88805||-3363.5661800000003
Shiner||660536||1153||-9717.05425||-2942.91304
Shoreacres||661275||804||-9500.9928||-2962.02287
Silsbee||457356||1032||-9417.796240000001||-3034.90976
Silverton||798637||1434||-10130.46051||-3447.42306
Simonton||821170||1040||-9597.7178||-2967.9402
Sinton||1292839||1336||-9750.91611||-2803.66818
Slaton||1836047||2166||-10164.34915||-3343.7311299999997
Smiley||253896||901||-9763.58283||-2926.7743299999997
Smithville||1918053||2032||-9715.94321||-3000.85542
Snook||532636||1402||-9646.441019999998||-3048.8816
Snyder||74382||948||-10091.76184||-3271.7886200000003
Socorro||1572912||2132||-10630.33145||-3165.4557
Somerset||1183267||1724||-9865.779849999999||-2922.63504
Somerville||1659706||1755||-9652.83022||-3034.60432
Sonora||559404||1523||-10064.34273||-3056.6848400000003
Sour Lake||70273||738||-9441.102389999998||-3014.02122
South Houston||964384||1404||-9523.54902||-2966.3008
Southlake||722241||1640||-9713.41783||-3294.12363
Southmayd||1626322||1807||-9676.916350000001||-3363.03847
Southside Place||914525||1731||-9543.68849||-2970.6063400000003
Spearman||1742625||2210||-10119.23795||-3619.8366499999997
Splendora||1634752||1980||-9516.10438||-3023.29914
Spofford||1418730||1656||-10041.36881||-2917.52389
Spring Valley Village||1963431||2862||-9550.35529||-2978.96722
Springtown||1005836||1476||-9768.36384||-3296.59566
Spur||600839||1530||-10085.56857||-3347.64767
Stafford||1055589||2048||-9555.77221||-2961.60671
Stamford||204985||787||-9980.28709||-3294.53874
Stanton||1755467||1934||-10178.84642||-3212.92891
Staples||1561851||2248||-9783.61137||-2978.13348
Star Harbor||205127||419||-9605.30251||-3219.20951
Stephenville||120845||488||-9820.22633||-3222.0695800000003
Sterling City||1140337||1229||-10098.48324||-3183.62502
Stinnett||446098||962||-10144.29435||-3582.6984099999995
Stockdale||1121724||1337||-9796.00035||-2923.690849999999
Stratford||894031||1054||-10207.21191||-3633.6140200000004
Strawn||1583262||1689||-9849.8109||-3255.20737
Sudan||1388569||2366||-10252.43624||-3406.78644
Sugar Land||1753820||1925||-9563.49463||-2961.96787
Sullivan City||1613627||2318||-9856.3633||-2627.75706
Sulphur Springs||1886788||2033||-9560.106679999999||-3313.84479
Sundown||506413||1500||-10248.93574||-3345.6207
Sunray||1066836||1546||-10182.4616||-3601.6702700000005
Sunrise Beach Village||1589138||1605||-9841.00274||-3059.963189999999
Sunset Valley||515635||1320||-9781.6111||-3022.5556
Sun Valley||1791460||1940||-9542.828749999999||-3366.45513
Surfside Beach||6531||173||-9528.88257||-2894.44142
Sweeny||202830||382||-9569.85608||-2903.88615
Sweetwater||1096274||1120||-10040.59384||-3247.0951900000005
Taft||77264||534||-9739.86041||-2797.8907400000003
Tahoka||1728614||2068||-10179.37669||-3316.6760099999997
Talco||128835||520||-9510.46638||-3336.2612900000004
Talty||1859133||2406||-9638.553899999999||-3268.31869
Tatum||812187||966||-9451.65913||-3231.59894
Taylor||66906||521||-9740.944379999999||-3057.07551
Taylor Lake Village||1645007||2031||-9505.02069||-2957.5229799999997
Taylor Landing||1595409||2582||-9413.1081||-2986.222
Teague||518026||1206||-9628.3862||-3162.7114500000002
Temple||1360768||1917||-9734.2782||-3109.82344
Terrell||1962450||2816||-9627.52569||-3273.5962600000003
Terrell Hills||1637929||1888||-9845.08497||-2947.49535
Texarkana||1775501||2318||-9404.768820000001||-3342.5125000000003
Texas City||1207880||1488||-9490.27002||-2938.3845
Texhoma||429808||560||-9633.3912||-3296.2899899999998
The Colony||1585598||2209||-9689.283089999999||-3308.0608300000004
Thorndale||747689||776||-9720.55482||-3061.38101
Thrall||1525289||1766||-9729.694019999999||-3059.04772
Three Rivers||391647||1042||-9818.25071||-2846.02717
Timpson||1179572||1270||-9439.52022||-3190.37814
Toco||1861365||2787||-9564.607119999999||-3365.48268
Todd Mission||902117||1516||-9583.02284||-3026.15994
Tolar||681562||1598||-9792.059||-3238.9027400000004
Tom Bean||187758||502||-9648.387490000001||-3352.01081
Tomball||913587||1074||-9561.60549||-3009.71621
Tool||1304634||1614||-9617.025199999998||-3226.7924700000003
Trenton||216684||444||-9633.85926||-3343.06652
Trinidad||687579||1459||-9609.10813||-3214.4041700000002
Trinity||1174674||1324||-9537.5496||-3094.518619999999
Troup||1363340||2101||-9512.050029999999||-3214.4603500000003
Troy||56264||99||-9730.27824||-3120.68421
Tulia||1346453||1417||-10175.85159||-3453.5894200000002
Turkey||1452931||1969||-10089.76408||-3439.25639
Tuscola||1603279||2279||-9979.67542||-3220.9577600000002
Tye||455744||482||-9987.14811||-3245.7623900000003
Tyler||1929919||2553||-9530.10624||-3235.12601
Uhland||1869814||2540||-9778.61137||-2995.771839999999
Uncertain||378536||1040||-9412.12965||-3271.2088299999996
Union Grove||246584||903||-9491.83563||-3257.9306699999997
Union Valley||1382616||1431||-9625.2579||-3292.6665999999996
Universal City||1988230||2950||-9829.11235||-2954.80071
University Park||299620||947||-9679.1944||-3284.9444
Uvalde||977875||1649||-9978.61679||-2920.968359999999
Valley Mills||1251527||2223||-9747.2238||-3165.93282
Van||544968||1534||-9563.718390000002||-3252.4860500000004
Van Alstyne||829717||1206||-9657.72109||-3342.1499500000004
Vega||1815059||2309||-10242.82607||-3524.28319
Vernon||273412||473||-9926.50804||-3415.4530600000003
Victoria||847223||1807||-9700.35982||-2880.5267400000002
Vidor||1777338||1951||-9401.54541||-3013.16001
Von Ormy||953670||1023||-9864.47849||-2928.898869999999
Waco||549089||1086||-9714.66695||-3154.9333
Waelder||431458||1375||-9729.860149999999||-2969.52312
Wake Village||1546651||1659||-9410.63014||-3342.67911
Waller||1119114||1817||-9592.68986||-3005.6608499999998
Wallis||1140633||1738||-9547.99418||-3042.49276
Walnut Springs||1516784||2102||-9774.9471||-3205.7647899999997
Warren City||678824||1023||-9440.8529||-3061.4648899999997
Waskom||58610||222||-9405.96305||-3247.8764400000005
Watauga||1506728||1809||-9725.473710000002||-3285.7905600000004
Waxahachie||1903281||2176||-9684.83311||-3238.65312
Weatherford||785860||1754||-9779.72544||-3275.92955
Webster||1749609||2010||-9511.826449999999||-2953.77315
Weimar||324286||908||-9678.05333||-2970.3011100000003
Weinert||932153||1722||-9967.25879||-3332.25988
Weir||1414685||1945||-9758.617009999998||-3067.49425
Wellington||917696||1688||-10021.37263||-3485.6166000000003
Wellman||1175703||1606||-10242.79666||-3304.84279
Weslaco||1230021||1577||-9799.08366||-2615.95194
West||1406126||2399||-9709.16692||-3180.23831
Westbrook||56521||122||-10101.37269||-3235.53969
West Columbia||284918||650||-9564.52249||-2914.38582
West Lake Hills||1367749||1851||-9780.19515||-3029.79843
Weston||653460||1553||-9666.94368||-3334.9001700000003
Weston Lakes||648826||1458||-9593.5833||-2968.3333000000002
West Orange||913424||1767||-9375.82223||-3008.2154800000003
West Tawakoni||1515441||1705||-9603.239019999999||-3290.3534
West University Place||763578||1629||-9543.38292||-2971.80075
Westworth Village||810850||1075||-9741.8611||-3275.9444000000003
Wharton||527397||1142||-9610.27371||-2931.16366
Wheeler||1539796||1968||-10027.09552||-3544.53257
White Oak||691539||1015||-9486.13258||-3252.79235
White Settlement||896589||1511||-9745.83538||-3275.9573699999996
Whitehouse||1132651||1625||-9522.55041||-3222.6821200000004
Whitesboro||496391||1100||-9690.6948||-3365.62183
Whitewright||14640||67||-9639.24833||-3351.2885599999995
Wichita Falls||1669166||1743||-9849.33873||-3391.37085
Willis||966430||1882||-9547.99418||-3042.49276
Willow Park||1764514||2214||-9765.05822||-3276.26286
Wills Point||1276361||1637||-9600.830179999999||-3270.9295500000003
Wilmer||421777||597||-9668.52724||-3258.9024299999996
Wilson||1287382||1992||-10172.40454||-3331.7035200000005
Windcrest||795895||1156||-9838.02925||-2951.550799999999
Winfield||1753511||2284||-9511.18843||-3316.7340000000004
Wink||894857||1475||-10315.98876||-3175.1239600000004
Winnsboro||60716||282||-9529.022239999998||-3295.7344900000003
Winters||832709||1236||-9996.231300000001||-3195.6534300000003
Wixon Valley||58241||662||-9631.88508||-3076.21387
Wolfe City||1900842||2827||-9606.88607||-3337.06654
Wolfforth||1682582||2375||-10200.90575||-3350.5918899999997
Woodbranch||986826||1276||-9518.88218||-3018.1048499999997
Woodcreek||912133||1443||-9811.112109999998||-3002.82683
Woodway||1606532||1761||-9720.50055||-3150.59998
Wylie||813269||977||-9653.88789||-3301.51201
Yoakum||143976||948||-9715.193099999999||-2928.7746899999997
Yorktown||1230087||1439||-9750.27719||-2898.1088799999998
Zavalla||228816||777||-9442.63124||-3115.8524199999997
